dataset,id,period,region,channel,device,segment,age,tenure_months,income,balance,visits_7d,visits_30d,dwell_seconds,discount_rate,basket_value,support_tickets,loan_amount,utilization,delinquencies,bureau_score,employment_years,inquiry_count,macro_index,merchant_risk,behavior_score,missingness_flag,decoy_score,target
credit,credit_00676,P2,regional,broker,,near_prime,,123,4321.68,,,,,,,,23668.91,0.3981,1,540.2,1.7,3,0.1198,,0.78646,0,0.91076,1
credit,credit_00677,P1,industrial,branch,,high_yield,50,10,10501.12,,,,,,,,26127.62,0.5351,0,556.1,6.2,1,0.7592,,0.35438,0,0.57538,1
credit,credit_00678,P2,metro,branch,,thin_file,33,,,,,,,,,,20065.18,0.7669,0,,7.9,0,0.4415,,0.22268,1,0.1843,1
credit,credit_00679,P1,industrial,mobile,,near_prime,47,43,4417.29,,,,,,,,19597.31,0.3534,0,671.5,8.2,1,-0.0388,,0.30812,0,0.16279,0
credit,credit_00680,P1,regional,partner,,prime,44,24,6667.97,,,,,,,,29253.85,0.2373,0,621.2,2.3,2,0.3542,,0.27498,0,0.2228,1
credit,credit_00681,P1,suburban,mobile,,near_prime,20,46,7410.9,,,,,,,,35064.33,0.6003,1,656.9,13.7,1,-0.3169,,0.04459,0,0.29519,1
credit,credit_00682,P1,regional,mobile,,near_prime,42,4,6464.41,,,,,,,,22741.95,0.4929,0,690.4,9.8,1,0.42,,0.0,0,0.22563,1
credit,credit_00683,P3,regional,partner,,near_prime,24,50,3153.5,,,,,,,,23121.94,0.3541,0,662.3,1.9,0,0.1402,,0.62354,0,0.39349,0
credit,credit_00684,P3,regional,broker,,thin_file,,21,,,,,,,,,22097.18,0.625,2,527.3,1.2,0,-0.0366,,0.866,0,0.72762,1
credit,credit_00685,P2,industrial,mobile,,near_prime,41,15,850.0,,,,,,,,31911.21,0.6774,2,482.1,10.2,1,0.0178,,1.0,0,0.78679,1
credit,credit_00686,P2,metro,partner,,thin_file,45,3,2740.71,,,,,,,,13412.95,0.4317,1,586.2,2.2,0,0.46,,0.87408,0,0.79384,1
credit,credit_00687,P1,regional,branch,,prime,49,12,5506.34,,,,,,,,27974.28,0.2922,1,544.8,5.4,1,-0.1674,,0.30013,0,0.55076,0
credit,credit_00688,P3,suburban,branch,,prime,75,37,6461.74,,,,,,,,19499.69,0.1524,1,692.1,6.5,0,0.0158,,0.23493,0,0.16379,0
credit,credit_00689,P2,regional,mobile,,prime,57,10,7706.29,,,,,,,,22651.89,0.2193,0,641.6,4.8,1,0.2849,,0.18063,0,0.28269,0
credit,credit_00690,P1,metro,broker,,prime,19,3,6681.12,,,,,,,,5581.67,0.1225,0,,4.6,2,-0.4709,,0.25156,0,0.21681,0
credit,credit_00691,P3,industrial,partner,,near_prime,52,79,3795.72,,,,,,,,5340.69,0.3743,0,719.3,4.6,3,-0.1674,,0.14522,0,0.16957,0
credit,credit_00692,P1,metro,mobile,,prime,48,9,4843.23,,,,,,,,20651.74,0.469,2,616.5,7.2,0,-0.0053,,0.54815,0,0.5249,1
credit,credit_00693,P1,suburban,broker,,thin_file,44,42,6963.76,,,,,,,,9914.51,0.3652,0,736.6,7.4,2,-0.1835,,0.12973,1,0.01299,0
credit,credit_00694,P2,suburban,branch,,prime,55,17,3949.35,,,,,,,,16429.36,0.4921,0,635.8,0.2,1,-0.0657,,0.08441,0,0.2176,1
credit,credit_00695,P3,metro,broker,,prime,37,75,3997.74,,,,,,,,17290.31,0.5155,0,675.0,7.8,1,0.4098,,0.01911,0,0.56877,0
credit,credit_00696,P1,metro,mobile,,near_prime,57,32,3778.59,,,,,,,,26908.74,0.4129,0,634.8,10.3,1,-0.5215,,0.34363,0,0.26376,1
credit,credit_00697,P3,suburban,partner,,thin_file,37,91,6277.59,,,,,,,,7376.43,0.142,1,663.6,2.4,5,0.0519,,0.16376,0,0.55281,1
credit,credit_00698,P3,metro,partner,,thin_file,61,22,3867.32,,,,,,,,32559.29,0.4715,0,635.3,15.3,0,-0.0414,,0.30754,0,0.63899,0
credit,credit_00699,P2,suburban,partner,,prime,35,47,4034.44,,,,,,,,21492.09,0.5304,0,646.9,8.8,3,-0.779,,0.10526,0,0.2683,1
credit,credit_00700,P3,regional,broker,,prime,56,25,6515.7,,,,,,,,2684.51,0.3415,0,623.5,10.4,1,-0.5502,,0.16576,0,0.01104,0
credit,credit_00701,P3,suburban,partner,,prime,49,0,3649.33,,,,,,,,20919.42,0.3631,0,659.7,5.9,2,0.5451,,0.39452,0,0.44919,0
credit,credit_00702,P2,metro,broker,,prime,43,24,6752.8,,,,,,,,6642.14,0.5956,0,684.5,11.5,0,0.8094,,0.17841,0,0.25203,0
credit,credit_00703,P3,suburban,broker,,thin_file,26,11,7319.46,,,,,,,,20798.02,0.6586,1,560.4,9.2,2,-0.1742,,0.71928,0,0.93768,1
credit,credit_00704,P2,metro,branch,,high_yield,50,,5509.88,,,,,,,,21717.07,0.2151,0,744.3,4.9,0,-0.1643,,0.09815,0,0.23927,0
credit,credit_00705,P1,metro,mobile,,near_prime,52,20,3183.74,,,,,,,,28169.37,0.5826,2,,4.5,1,-0.352,,0.8,0,0.92532,1
credit,credit_00706,P1,metro,mobile,,near_prime,19,24,3995.72,,,,,,,,21798.03,0.5135,0,649.5,8.2,1,-0.5538,,0.24017,0,0.5233,0
credit,credit_00707,P1,regional,branch,,near_prime,45,10,3664.4,,,,,,,,26436.48,0.802,0,552.6,9.3,0,0.0202,,0.55198,0,0.6815,0
credit,credit_00708,P1,suburban,branch,,near_prime,28,48,3698.44,,,,,,,,21432.92,0.3475,0,723.2,3.3,0,0.0183,,0.25864,0,0.0,0
credit,credit_00709,P1,regional,partner,,thin_file,,12,7735.28,,,,,,,,22562.19,0.4437,0,568.0,6.4,0,-1.074,,0.11106,1,0.126,0
credit,credit_00710,P2,metro,branch,,prime,42,4,6061.88,,,,,,,,19884.47,0.2484,0,576.8,11.5,2,0.0494,,0.04471,0,0.23695,0
credit,credit_00711,P2,suburban,mobile,,high_yield,48,5,9930.0,,,,,,,,22278.82,0.5069,0,691.6,2.8,0,-0.4168,,0.22851,0,0.428,0
credit,credit_00712,P1,suburban,partner,,near_prime,51,0,3508.5,,,,,,,,30207.82,0.1521,0,709.1,4.5,0,-0.0027,,0.32482,0,0.07355,0
credit,credit_00713,P1,regional,branch,,prime,49,110,7296.86,,,,,,,,18459.92,0.4748,0,678.4,12.7,0,0.1968,,0.0,0,0.21335,0
credit,credit_00714,P2,regional,broker,,near_prime,35,13,3391.36,,,,,,,,30444.95,0.8458,0,630.8,13.0,1,0.0108,,0.80568,0,0.90725,1
credit,credit_00715,P3,metro,mobile,,high_yield,34,68,5262.17,,,,,,,,29149.63,0.3267,0,674.5,4.9,1,-0.2102,,0.62419,0,0.59698,1
credit,credit_00716,P1,metro,branch,,near_prime,51,9,9190.71,,,,,,,,23611.26,0.7348,0,,11.4,0,-0.284,,0.38791,0,0.19012,0
credit,credit_00717,P3,regional,broker,,high_yield,39,2,6020.67,,,,,,,,22093.93,0.456,0,572.0,7.7,2,-0.9556,,0.59644,0,0.60028,1
credit,credit_00718,P1,industrial,branch,,near_prime,31,0,5743.18,,,,,,,,18658.07,0.072,0,679.3,6.1,0,-0.0953,,0.04965,0,0.09908,0
credit,credit_00719,P1,regional,broker,,near_prime,34,0,,,,,,,,,12313.78,0.3785,1,578.1,8.8,0,-0.2615,,0.50771,0,0.43542,0
credit,credit_00720,P3,metro,branch,,thin_file,35,,,,,,,,,,29763.18,0.7636,0,600.9,9.1,1,0.0372,,0.47749,1,0.33966,0
credit,credit_00721,P2,metro,broker,,prime,42,41,4292.95,,,,,,,,32288.44,0.1366,0,652.8,5.3,0,0.3781,,0.47506,0,0.44247,0
credit,credit_00722,P1,metro,branch,,prime,40,47,5589.75,,,,,,,,17472.74,0.3291,0,598.7,3.5,2,0.1122,,0.09861,0,0.19113,0
credit,credit_00723,P1,suburban,broker,,thin_file,38,125,7052.86,,,,,,,,30985.47,0.4906,0,568.0,5.8,1,0.3817,,0.35926,1,0.501,0
credit,credit_00724,P3,industrial,partner,,near_prime,30,33,2044.54,,,,,,,,14036.54,0.3774,1,556.2,9.1,1,-0.0944,,0.34244,0,0.51681,0
credit,credit_00725,P1,regional,mobile,,prime,48,57,6038.16,,,,,,,,27878.69,0.0788,0,596.2,7.1,5,-0.1387,,0.4536,0,0.75821,0
credit,credit_00726,P1,metro,broker,,prime,56,57,5858.99,,,,,,,,22091.78,0.0605,0,563.7,10.1,2,0.3815,,0.34543,0,0.24308,0
credit,credit_00727,P2,metro,branch,,thin_file,57,8,,,,,,,,,12945.46,0.4525,0,519.8,5.4,1,0.6759,,0.41532,1,0.34042,0
credit,credit_00728,P3,metro,branch,,thin_file,46,18,5195.74,,,,,,,,27617.5,0.7073,0,722.9,3.9,2,-0.3338,,0.47852,1,0.45231,1
credit,credit_00729,P1,metro,broker,,near_prime,30,5,5173.62,,,,,,,,3314.48,0.3766,0,645.9,12.0,1,-0.2931,,0.18612,0,0.19928,0
credit,credit_00730,P3,metro,partner,,prime,51,49,5972.0,,,,,,,,4141.25,0.4879,0,673.4,8.7,0,-0.2334,,0.0,0,0.12682,1
credit,credit_00731,P2,regional,partner,,high_yield,42,57,,,,,,,,,9703.74,0.0829,3,548.0,12.8,3,0.3217,,0.63146,0,0.85061,1
credit,credit_00732,P3,regional,broker,,prime,37,23,6286.33,,,,,,,,18616.98,0.7737,1,580.1,5.0,1,-0.3472,,0.63785,0,0.6083,0
credit,credit_00733,P1,metro,mobile,,prime,58,7,6831.66,,,,,,,,12429.27,0.1306,0,663.4,14.5,0,0.8688,,0.03952,0,0.30195,0
credit,credit_00734,P2,regional,broker,,near_prime,30,33,850.0,,,,,,,,14802.87,0.6013,0,620.8,11.9,1,0.09,,0.62526,0,0.28399,0
credit,credit_00735,P1,metro,partner,,thin_file,43,42,3912.6,,,,,,,,19419.22,0.2291,1,596.2,7.1,0,-0.5589,,0.49727,1,0.55089,1
credit,credit_00736,P2,metro,mobile,,near_prime,33,20,4652.45,,,,,,,,30190.51,0.2524,1,641.9,2.8,0,-0.4815,,0.6333,0,0.37613,0
credit,credit_00737,P2,suburban,branch,,near_prime,55,39,1039.15,,,,,,,,25478.51,0.2216,0,662.3,7.2,0,0.1111,,0.0,0,0.55755,1
credit,credit_00738,P1,metro,partner,,thin_file,32,1,2428.21,,,,,,,,15085.8,0.267,0,595.4,11.6,1,-0.318,,0.47729,0,0.36691,1
credit,credit_00739,P3,industrial,mobile,,thin_file,38,25,,,,,,,,,30616.64,0.4594,0,605.1,6.0,0,-0.361,,0.95507,1,0.85447,1
credit,credit_00740,P1,industrial,partner,,prime,26,10,5851.04,,,,,,,,21895.52,0.1474,1,653.9,4.6,1,-0.3998,,0.0,0,0.21546,1
credit,credit_00741,P1,regional,partner,,prime,40,17,5891.17,,,,,,,,16323.66,0.1937,0,645.9,5.5,1,-0.5935,,0.0652,0,0.25732,0
credit,credit_00742,P3,suburban,broker,,prime,49,7,7199.51,,,,,,,,20594.73,0.2906,1,627.1,9.6,0,-0.1486,,0.15248,0,0.27227,0
credit,credit_00743,P1,suburban,partner,,near_prime,74,63,4630.61,,,,,,,,14591.19,0.5254,1,,7.9,1,-0.1762,,0.26655,0,0.71836,0
credit,credit_00744,P1,regional,broker,,thin_file,35,15,8208.73,,,,,,,,10090.89,0.584,0,734.4,5.5,1,-0.1611,,0.06844,1,0.05401,1
credit,credit_00745,P2,metro,broker,,near_prime,51,4,4489.1,,,,,,,,26451.66,0.468,0,659.3,4.6,0,0.1844,,0.62889,0,0.30001,0
credit,credit_00746,P1,industrial,mobile,,near_prime,54,16,3630.52,,,,,,,,14851.76,0.2479,0,,9.0,3,0.525,,0.56143,0,0.61701,1
credit,credit_00747,P3,regional,mobile,,high_yield,47,3,5956.76,,,,,,,,2533.07,0.234,0,698.6,4.4,1,-0.2039,,0.09508,0,0.2014,0
credit,credit_00748,P3,regional,broker,,high_yield,33,36,6509.55,,,,,,,,12365.78,0.2055,0,653.8,9.4,2,0.2053,,0.05025,0,0.10758,1
credit,credit_00749,P1,regional,branch,,near_prime,21,2,4062.89,,,,,,,,24197.93,0.5726,0,719.7,6.5,0,-0.4548,,0.23357,0,0.29564,0
credit,credit_00750,P1,regional,partner,,near_prime,46,32,5817.68,,,,,,,,12867.87,0.3084,2,697.8,5.7,1,0.902,,0.33702,0,0.30297,0
credit,credit_00751,P3,metro,mobile,,high_yield,43,50,6862.46,,,,,,,,18514.77,0.319,0,679.2,8.1,0,0.1353,,0.22026,0,0.51884,0
credit,credit_00752,P3,suburban,mobile,,thin_file,33,4,6236.19,,,,,,,,25298.25,0.0946,0,,9.2,1,-0.2235,,0.22578,0,0.24433,0
credit,credit_00753,P3,suburban,branch,,prime,51,125,3277.35,,,,,,,,14204.25,0.563,1,589.7,7.2,3,-0.4205,,0.05756,0,0.54744,1
credit,credit_00754,P3,industrial,mobile,,high_yield,41,18,4500.06,,,,,,,,9660.15,0.4046,1,700.7,8.1,0,0.0825,,0.41708,0,0.4346,0
credit,credit_00755,P2,metro,broker,,thin_file,27,,2230.18,,,,,,,,6370.06,0.4388,0,686.0,6.9,1,0.0898,,0.43512,0,0.25941,0
credit,credit_00756,P1,industrial,broker,,prime,30,59,957.58,,,,,,,,8546.95,0.4798,0,674.0,13.7,0,-0.1992,,0.0,0,0.17194,0
credit,credit_00757,P3,suburban,broker,,high_yield,38,13,3628.58,,,,,,,,14400.67,0.4748,1,594.6,6.3,2,-0.1579,,0.69446,0,0.59469,0
credit,credit_00758,P1,regional,partner,,prime,61,31,6684.96,,,,,,,,9509.28,0.2621,1,670.2,,1,-0.6831,,0.07491,0,0.0598,0
credit,credit_00759,P1,suburban,branch,,high_yield,29,18,4835.76,,,,,,,,25618.89,0.6404,0,599.4,0.0,0,0.5459,,0.35726,0,0.8137,1
credit,credit_00760,P2,metro,branch,,prime,59,94,2277.44,,,,,,,,16122.77,0.2881,0,755.4,2.0,0,0.1314,,0.20121,0,0.05748,0
credit,credit_00761,P3,suburban,branch,,prime,70,36,1332.19,,,,,,,,10696.72,0.3546,0,692.2,9.3,0,0.3496,,0.0,0,0.01597,0
credit,credit_00762,P2,suburban,partner,,thin_file,52,6,2106.89,,,,,,,,23766.49,0.4891,1,462.8,17.4,2,0.0247,,0.8296,0,0.92751,1
credit,credit_00763,P1,suburban,partner,,thin_file,42,1,3230.89,,,,,,,,10872.08,0.0699,0,710.9,7.5,0,-0.1167,,0.0,1,0.14766,0
credit,credit_00764,P1,regional,mobile,,prime,56,2,5779.01,,,,,,,,18350.4,0.6325,0,640.4,5.7,3,0.8263,,0.47798,0,0.48047,0
credit,credit_00765,P3,regional,partner,,thin_file,45,56,10688.04,,,,,,,,6525.05,0.2621,1,636.1,5.8,0,-0.0803,,0.02129,0,0.02606,0
credit,credit_00766,P1,suburban,mobile,,thin_file,41,31,3940.33,,,,,,,,15542.65,0.2424,0,691.9,4.8,1,0.2157,,0.53534,0,0.66037,1
credit,credit_00767,P3,suburban,partner,,thin_file,48,27,7257.35,,,,,,,,30276.88,0.5264,0,605.4,6.9,1,0.0804,,0.46234,1,0.41711,1
credit,credit_00768,P3,metro,broker,,thin_file,43,40,6854.69,,,,,,,,23507.23,0.0748,3,557.9,10.0,0,-0.6136,,0.59919,0,0.64201,0
credit,credit_00769,P3,industrial,mobile,,near_prime,27,4,4852.8,,,,,,,,20234.05,0.2775,0,626.4,3.6,0,-0.9976,,0.33241,0,0.26369,1
credit,credit_00770,P2,regional,branch,,prime,45,11,7149.69,,,,,,,,8331.86,0.6413,1,589.3,9.9,2,-0.8606,,0.1078,0,0.20589,0
credit,credit_00771,P3,metro,partner,,near_prime,66,,4126.85,,,,,,,,16961.53,0.4664,1,563.4,12.1,0,-0.8692,,0.67169,0,0.38087,1
credit,credit_00772,P1,metro,broker,,near_prime,50,5,7128.7,,,,,,,,15692.22,0.5772,0,630.9,1.7,1,-0.0315,,0.3543,0,0.51061,0
credit,credit_00773,P3,metro,partner,,high_yield,67,125,4048.2,,,,,,,,8845.04,0.3933,0,663.8,5.1,0,0.1297,,0.25022,0,0.2041,1
credit,credit_00774,P3,suburban,branch,,prime,46,8,6500.92,,,,,,,,6660.12,0.6161,0,579.6,0.0,4,0.2604,,0.54797,0,0.39943,0
credit,credit_00775,P3,regional,mobile,,prime,40,49,7814.71,,,,,,,,28895.37,0.3544,0,736.7,7.8,1,-0.6612,,0.12425,0,0.13804,1
credit,credit_00776,P2,metro,branch,,high_yield,47,59,,,,,,,,,26788.23,0.8999,0,648.8,0.6,4,0.6806,,0.8772,0,0.92165,1
credit,credit_00777,P3,suburban,mobile,,high_yield,57,40,5839.41,,,,,,,,12866.19,0.3658,0,648.1,,0,-0.0642,,0.05188,0,0.02595,0
credit,credit_00778,P2,regional,partner,,prime,53,8,8869.63,,,,,,,,17697.86,0.6197,0,677.7,,0,0.1224,,0.04968,0,0.05006,0
credit,credit_00779,P2,regional,branch,,high_yield,33,19,3566.43,,,,,,,,11266.19,0.8275,0,552.5,11.6,2,0.3864,,1.0,0,0.75755,1
credit,credit_00780,P3,suburban,mobile,,near_prime,54,32,6728.55,,,,,,,,12845.34,0.2588,0,,10.6,0,-0.4917,,0.28016,0,0.0,0
credit,credit_00781,P2,metro,broker,,thin_file,45,9,4617.78,,,,,,,,27700.41,0.1579,1,607.6,6.4,1,-0.3432,,0.54165,1,0.98079,1
credit,credit_00782,P3,suburban,mobile,,near_prime,63,19,,,,,,,,,11759.31,0.1721,0,582.5,8.6,3,-0.5517,,0.4266,0,0.0,0
credit,credit_00783,P2,suburban,branch,,high_yield,36,11,5434.78,,,,,,,,23403.14,0.5661,0,582.2,8.0,2,-0.077,,0.6414,0,0.54065,0
credit,credit_00784,P2,regional,mobile,,thin_file,,3,2805.03,,,,,,,,12963.52,0.5872,0,661.1,9.6,0,0.3756,,0.65167,0,0.94659,1
credit,credit_00785,P1,suburban,partner,,high_yield,40,53,4601.43,,,,,,,,12989.17,0.416,2,554.3,1.3,1,-0.4676,,0.6457,0,0.44282,1
credit,credit_00786,P1,metro,mobile,,prime,,20,8065.95,,,,,,,,26421.2,0.4876,0,682.8,,0,-0.286,,0.49399,0,0.24122,0
credit,credit_00787,P1,metro,broker,,near_prime,44,27,7830.47,,,,,,,,17180.59,0.5593,0,655.9,2.5,0,0.3858,,0.37342,0,0.6539,0
credit,credit_00788,P2,industrial,branch,,prime,49,14,2731.64,,,,,,,,25049.2,0.1253,0,698.3,3.8,1,-0.3348,,0.10723,0,0.35543,1
credit,credit_00789,P1,industrial,partner,,near_prime,40,10,7150.65,,,,,,,,20579.56,0.233,0,712.5,0.0,1,0.5989,,0.17383,0,0.27596,0
credit,credit_00790,P3,industrial,partner,,high_yield,29,5,4951.02,,,,,,,,18961.29,0.5934,1,577.9,0.0,0,0.2125,,1.0,0,0.90002,1
credit,credit_00791,P2,metro,branch,,prime,55,114,3425.83,,,,,,,,15488.92,0.7953,2,550.5,3.4,1,-0.4234,,1.0,0,0.76167,1
credit,credit_00792,P2,metro,partner,,high_yield,27,29,7649.72,,,,,,,,17459.27,0.1783,0,704.7,4.9,4,0.0736,,0.0,0,0.13137,0
credit,credit_00793,P2,metro,mobile,,near_prime,,11,6149.57,,,,,,,,20371.45,0.261,0,695.2,7.5,0,0.2231,,0.30055,0,0.1198,1
credit,credit_00794,P3,metro,broker,,near_prime,27,6,5054.82,,,,,,,,21179.13,0.7945,0,729.9,7.4,1,0.3434,,0.2043,0,0.28042,1
credit,credit_00795,P2,suburban,partner,,prime,42,30,5373.75,,,,,,,,23193.61,0.4498,0,621.7,4.1,0,0.5693,,0.24617,0,0.36701,0
credit,credit_00796,P2,suburban,mobile,,near_prime,46,60,5927.05,,,,,,,,16458.05,0.774,1,646.1,0.0,2,-0.3463,,0.53589,0,0.58207,1
credit,credit_00797,P1,industrial,branch,,near_prime,34,18,4160.74,,,,,,,,700.0,0.9184,0,610.4,11.4,1,-0.9072,,0.30552,0,0.39115,0
credit,credit_00798,P2,suburban,broker,,high_yield,35,0,,,,,,,,,11344.76,0.0656,2,626.1,15.4,2,-0.3349,,0.43279,0,0.35408,0
credit,credit_00799,P1,suburban,mobile,,prime,72,85,2803.52,,,,,,,,14404.01,0.2443,2,641.2,6.9,3,-0.0001,,0.24866,0,0.12544,0
credit,credit_00800,P2,metro,partner,,prime,34,21,2838.13,,,,,,,,19518.11,0.3428,2,517.5,1.0,1,0.429,,0.56742,0,0.92765,1
credit,credit_00801,P1,metro,branch,,thin_file,,12,5108.94,,,,,,,,22474.62,0.5343,1,651.0,5.0,0,-0.0623,,0.66752,0,0.45357,1
credit,credit_00802,P1,industrial,broker,,high_yield,50,51,2635.64,,,,,,,,20269.32,0.4035,0,648.0,8.2,0,-0.176,,0.65253,0,0.53141,1
credit,credit_00803,P3,regional,mobile,,near_prime,37,91,4115.22,,,,,,,,13239.49,0.4304,0,599.0,12.3,2,0.0312,,0.60704,0,0.71669,0
credit,credit_00804,P2,suburban,broker,,high_yield,47,21,7046.05,,,,,,,,29164.42,0.4937,0,,,0,0.4413,,0.57617,0,0.71953,0
credit,credit_00805,P2,suburban,branch,,prime,56,76,4370.64,,,,,,,,19727.67,0.7791,0,582.0,9.3,3,0.2062,,0.50255,0,0.19079,1
credit,credit_00806,P3,metro,mobile,,near_prime,20,85,2059.12,,,,,,,,18254.39,0.3052,1,712.6,2.4,0,-0.1049,,0.15934,0,0.18769,1
credit,credit_00807,P2,regional,branch,,near_prime,49,27,4537.92,,,,,,,,20048.18,0.5333,0,726.2,7.2,3,0.246,,0.31872,0,0.1319,0
credit,credit_00808,P3,metro,broker,,near_prime,,26,3103.37,,,,,,,,13623.63,0.4543,1,658.3,5.4,1,0.4831,,0.60481,0,0.81793,0
credit,credit_00809,P3,industrial,branch,,prime,44,29,2926.85,,,,,,,,27365.86,0.7674,0,715.1,3.8,0,-0.2914,,0.23632,0,0.51767,0
credit,credit_00810,P1,suburban,broker,,prime,35,47,5304.9,,,,,,,,22321.37,0.1378,0,611.5,7.1,1,-0.1733,,0.18722,0,0.11681,1
credit,credit_00811,P3,metro,broker,,near_prime,47,2,8416.5,,,,,,,,14271.11,0.3036,0,667.9,4.7,3,-0.2452,,0.03674,0,0.13661,0
credit,credit_00812,P1,metro,partner,,near_prime,37,75,,,,,,,,,14784.21,0.7668,0,678.9,11.8,2,-0.1945,,0.16988,0,0.19661,0
credit,credit_00813,P2,suburban,mobile,,thin_file,29,11,2767.97,,,,,,,,19819.87,0.2753,0,,3.8,0,0.2998,,0.49357,0,0.53442,0
credit,credit_00814,P2,regional,partner,,prime,31,14,6409.38,,,,,,,,23856.37,0.3345,0,677.0,9.4,1,-0.132,,0.15519,0,0.31007,0
credit,credit_00815,P3,metro,mobile,,thin_file,32,60,,,,,,,,,37437.46,0.5463,0,610.5,11.0,1,0.0708,,0.56326,1,0.56821,1
credit,credit_00816,P3,metro,mobile,,near_prime,33,12,4877.48,,,,,,,,16778.33,0.3416,0,548.7,9.5,2,0.3882,,0.57761,0,0.432,0
credit,credit_00817,P2,regional,mobile,,high_yield,32,16,6486.19,,,,,,,,7070.79,0.5271,0,620.8,6.1,0,-0.0646,,0.15851,0,0.4642,1
credit,credit_00818,P1,metro,partner,,prime,40,26,3840.62,,,,,,,,21745.72,0.4578,0,623.1,2.0,0,-0.2845,,0.41193,0,0.40183,0
credit,credit_00819,P3,suburban,mobile,,prime,41,29,6365.2,,,,,,,,29492.38,0.1701,0,625.7,10.6,5,-0.0415,,0.19931,0,0.30113,1
credit,credit_00820,P3,suburban,partner,,near_prime,22,16,4062.88,,,,,,,,6300.18,0.5608,0,539.5,2.9,1,-0.6718,,0.39977,0,0.56323,0
credit,credit_00821,P1,metro,mobile,,prime,29,104,5373.73,,,,,,,,22464.86,0.2886,0,654.0,13.4,4,0.837,,0.11406,0,0.45859,0
credit,credit_00822,P2,metro,branch,,near_prime,33,0,4777.61,,,,,,,,19414.1,0.3568,3,,10.9,1,0.1692,,0.58332,0,1.0,1
credit,credit_00823,P3,metro,broker,,near_prime,49,30,2997.67,,,,,,,,22681.04,0.1899,0,640.7,9.6,1,-0.1184,,0.13794,0,0.11386,0
credit,credit_00824,P3,metro,partner,,prime,38,27,4993.01,,,,,,,,23834.7,0.4427,1,646.0,8.7,0,0.1653,,0.30875,0,0.2042,1
credit,credit_00825,P3,regional,partner,,near_prime,42,10,3142.85,,,,,,,,17907.15,0.4796,4,515.5,6.3,2,-0.1625,,1.0,0,0.816,1
credit,credit_00826,P3,regional,branch,,thin_file,49,16,7533.86,,,,,,,,16862.49,0.4241,0,718.0,2.1,0,-0.1732,,0.25715,1,0.43364,1
credit,credit_00827,P2,metro,branch,,thin_file,48,39,6698.55,,,,,,,,15541.65,0.2226,0,653.3,9.1,3,0.1137,,0.30286,0,0.49294,1
credit,credit_00828,P3,metro,partner,,high_yield,37,22,5828.41,,,,,,,,13428.76,0.1388,0,706.0,5.3,0,0.7323,,0.2544,0,0.10117,0
credit,credit_00829,P3,metro,mobile,,prime,48,25,,,,,,,,,18192.06,0.2598,4,515.2,13.4,0,-0.1294,,1.0,0,0.4983,0
credit,credit_00830,P1,industrial,branch,,prime,31,34,6266.05,,,,,,,,22801.37,0.409,0,742.3,3.5,3,-0.4119,,0.19,0,0.33402,1
credit,credit_00831,P3,suburban,broker,,prime,60,9,5702.36,,,,,,,,16654.7,0.7491,0,631.0,8.9,0,-0.5865,,0.24161,0,0.1475,0
credit,credit_00832,P1,metro,mobile,,near_prime,55,7,6583.09,,,,,,,,20519.81,0.7763,0,625.0,5.6,1,-0.5491,,0.48777,0,0.26068,1
credit,credit_00833,P1,metro,partner,,near_prime,36,35,6877.86,,,,,,,,21914.85,0.2646,0,594.7,5.2,1,-0.6187,,0.27135,0,0.18087,0
credit,credit_00834,P3,suburban,branch,,prime,56,4,3821.19,,,,,,,,27639.85,0.6263,2,571.0,11.9,0,0.5274,,0.60795,0,0.56328,1
credit,credit_00835,P3,regional,partner,,high_yield,47,39,5001.7,,,,,,,,22340.47,0.1594,0,687.3,6.2,1,-0.2352,,0.40933,0,0.74426,1
credit,credit_00836,P1,metro,broker,,near_prime,37,,5003.3,,,,,,,,13659.55,0.4335,2,612.1,10.3,1,0.3092,,0.17349,0,0.64645,0
credit,credit_00837,P2,metro,partner,,near_prime,51,75,7359.4,,,,,,,,12181.99,0.6471,0,550.3,,1,0.0332,,0.48838,0,0.6814,0
credit,credit_00838,P3,industrial,partner,,near_prime,57,19,3765.92,,,,,,,,18809.2,0.355,0,592.4,4.5,0,-0.2667,,0.72739,0,0.45877,0
credit,credit_00839,P1,regional,branch,,prime,25,31,3252.5,,,,,,,,35900.41,0.2652,2,563.5,10.7,0,-0.6174,,0.74544,0,0.66937,1
credit,credit_00840,P3,industrial,partner,,near_prime,23,6,5105.07,,,,,,,,25795.94,0.112,1,527.0,2.6,1,-0.1662,,0.53252,0,0.47108,1
credit,credit_00841,P2,metro,partner,,near_prime,36,16,5268.22,,,,,,,,21983.3,0.8407,3,539.3,1.0,0,0.1266,,0.85979,0,1.0,1
credit,credit_00842,P2,metro,mobile,,thin_file,33,19,5975.36,,,,,,,,15171.27,0.8333,0,626.5,8.8,0,-0.5926,,0.81707,0,0.49744,1
credit,credit_00843,P2,regional,broker,,near_prime,45,118,4525.62,,,,,,,,20783.67,0.0738,0,588.2,6.9,1,0.0151,,0.48494,0,0.30469,0
credit,credit_00844,P1,metro,mobile,,near_prime,45,23,4769.51,,,,,,,,7673.26,0.1194,1,617.2,2.8,2,-0.0553,,0.3083,0,0.40144,0
credit,credit_00845,P1,industrial,partner,,near_prime,33,26,5939.54,,,,,,,,27309.18,0.2946,1,620.5,,2,0.0038,,0.30527,0,0.54305,1
