dataset,id,period,region,channel,device,segment,age,tenure_months,income,balance,visits_7d,visits_30d,dwell_seconds,discount_rate,basket_value,support_tickets,loan_amount,utilization,delinquencies,bureau_score,employment_years,inquiry_count,macro_index,merchant_risk,behavior_score,missingness_flag,decoy_score,target
conversion,conversion_00017,P3,regional,search,tablet,premium,40.0,29.0,6104.93,4482.24,9.0,32.0,88.77,0.155,46.76,0.0,,,,,,,,0.7588,0.50817,0,0.82799,1
conversion,conversion_00305,P2,island,affiliate,tablet,premium,36.0,,4965.94,,10.0,24.0,67.82,0.0095,24.21,2.0,,,,,,,,0.1618,0.39857,0,0.36525,0
conversion,conversion_00756,P1,suburban,direct,ios,value,44.0,13.0,6326.44,3661.37,16.0,47.0,117.97,0.1737,90.34,2.0,,,,,,,,0.1268,0.82086,0,0.96719,1
conversion,conversion_00128,P2,metro,search,ios,premium,32.0,10.0,2414.52,2772.0,7.0,43.0,35.71,0.088,96.99,0.0,,,,,,,,0.7941,0.63338,0,0.88704,1
conversion,conversion_00891,P1,metro,social,tablet,premium,45.0,23.0,4129.9,4428.27,0.0,2.0,94.6,0.0376,38.38,3.0,,,,,,,,0.2216,0.17394,0,0.33667,0
conversion,conversion_00082,P2,metro,social,android,premium,42.0,2.0,2957.54,4519.95,2.0,33.0,51.94,0.0863,17.27,1.0,,,,,,,,0.3902,0.55291,1,0.37087,0
conversion,conversion_00104,P1,metro,email,android,premium,,62.0,2934.07,2625.73,7.0,25.0,113.83,0.2079,23.88,0.0,,,,,,,,0.1997,0.74422,1,0.75461,1
conversion,conversion_00508,P1,metro,email,tablet,standard,35.0,40.0,,3544.93,3.0,13.0,69.85,0.3652,157.38,0.0,,,,,,,,0.2596,0.75278,0,0.66108,1
conversion,conversion_00307,P3,island,affiliate,android,value,,3.0,4147.36,5242.59,14.0,47.0,235.47,0.4498,160.02,0.0,,,,,,,,0.2852,0.62951,1,0.70013,1
conversion,conversion_00885,P1,suburban,search,desktop,standard,28.0,81.0,,10305.74,16.0,60.0,92.04,0.4271,69.71,1.0,,,,,,,,0.051,1.0,0,0.84974,1
conversion,conversion_00030,P1,regional,direct,tablet,standard,21.0,32.0,4718.83,6700.37,5.0,47.0,31.07,0.0643,43.78,0.0,,,,,,,,0.2336,0.57587,0,0.51914,1
conversion,conversion_00461,P3,suburban,affiliate,desktop,standard,52.0,8.0,3438.04,3467.77,3.0,34.0,191.11,0.167,14.87,0.0,,,,,,,,0.0798,0.66519,0,0.86755,1
conversion,conversion_00512,P3,island,direct,ios,new,39.0,5.0,3274.79,1642.86,1.0,42.0,55.37,0.2247,30.72,0.0,,,,,,,,0.4748,0.72127,0,0.57836,0
conversion,conversion_00641,P1,island,email,desktop,premium,31.0,12.0,3661.64,4805.26,9.0,15.0,283.44,0.2928,148.5,3.0,,,,,,,,0.2342,0.96298,0,0.65972,0
conversion,conversion_00835,P1,island,affiliate,ios,standard,29.0,14.0,5657.67,5021.39,13.0,15.0,97.65,0.1006,125.69,0.0,,,,,,,,0.3254,0.60441,0,0.55994,1
conversion,conversion_00684,P1,regional,affiliate,android,new,26.0,6.0,3758.78,4523.86,0.0,2.0,,0.0166,40.88,1.0,,,,,,,,0.3731,0.26772,0,0.163,0
conversion,conversion_00188,P2,suburban,search,desktop,standard,25.0,7.0,4274.4,5642.73,9.0,25.0,74.96,0.0842,61.28,2.0,,,,,,,,0.4938,0.56842,0,0.41126,1
conversion,conversion_00734,P1,metro,affiliate,android,value,28.0,28.0,3976.07,,11.0,35.0,31.81,0.1598,106.88,3.0,,,,,,,,0.2846,0.34783,0,0.46459,1
conversion,conversion_00242,P2,island,affiliate,ios,value,29.0,84.0,6377.27,,3.0,26.0,95.21,0.261,155.17,0.0,,,,,,,,0.6101,0.67399,0,0.78459,0
conversion,conversion_00476,P2,island,affiliate,ios,value,42.0,0.0,4552.62,,8.0,47.0,119.24,0.033,40.82,0.0,,,,,,,,0.1454,0.72396,0,0.86073,1
conversion,conversion_00718,P2,island,social,android,new,45.0,8.0,3033.55,1247.29,5.0,13.0,148.36,0.0925,77.57,3.0,,,,,,,,0.4697,0.42372,0,0.37169,0
conversion,conversion_00793,P1,metro,email,desktop,standard,46.0,0.0,1270.44,1441.41,3.0,32.0,75.26,0.1924,155.01,1.0,,,,,,,,0.2676,0.65128,0,0.48848,1
conversion,conversion_00555,P1,island,direct,tablet,standard,33.0,0.0,3190.36,1688.3,12.0,32.0,395.37,0.2486,49.82,0.0,,,,,,,,0.2255,0.97562,0,1.0,1
conversion,conversion_00532,P2,island,direct,tablet,standard,38.0,0.0,4756.75,4609.41,9.0,27.0,51.5,0.1641,68.33,1.0,,,,,,,,0.3912,0.78076,0,0.42496,1
conversion,conversion_00796,P3,suburban,email,ios,premium,18.0,2.0,3885.77,5521.66,10.0,35.0,258.28,0.1645,46.24,1.0,,,,,,,,0.521,0.86023,0,0.91817,1
conversion,conversion_00384,P2,island,search,android,new,31.0,30.0,4612.68,5951.39,16.0,58.0,54.54,0.0922,194.48,0.0,,,,,,,,0.5687,0.60905,1,0.93106,1
conversion,conversion_00265,P1,suburban,email,android,new,41.0,16.0,5686.67,8553.37,15.0,42.0,54.24,0.393,30.47,0.0,,,,,,,,0.4053,0.714,0,0.81381,1
conversion,conversion_00772,P1,metro,affiliate,tablet,value,35.0,0.0,,4563.13,1.0,31.0,203.91,0.2829,17.5,2.0,,,,,,,,0.1681,0.42814,0,0.25021,0
conversion,conversion_00634,P1,regional,social,desktop,premium,41.0,52.0,4864.18,3671.0,14.0,34.0,203.34,0.4766,38.1,0.0,,,,,,,,0.3238,0.85088,0,0.85017,1
conversion,conversion_00496,P1,suburban,social,tablet,value,35.0,1.0,3133.91,1783.92,13.0,49.0,208.57,0.1729,28.08,1.0,,,,,,,,0.2149,0.7465,0,0.544,1
conversion,conversion_00198,P3,island,social,tablet,premium,20.0,5.0,2331.96,1879.02,16.0,60.0,198.87,0.2154,60.77,0.0,,,,,,,,0.2283,0.99092,0,0.81689,1
conversion,conversion_00697,P2,island,direct,tablet,value,57.0,13.0,5401.12,8397.41,2.0,22.0,38.98,0.1704,41.12,3.0,,,,,,,,0.084,0.36705,0,0.18112,0
conversion,conversion_00730,P3,metro,search,desktop,premium,23.0,1.0,3296.77,2988.73,12.0,39.0,35.72,0.1567,33.06,0.0,,,,,,,,0.3271,0.96394,0,0.88327,0
conversion,conversion_00058,P2,metro,social,ios,value,18.0,24.0,,5754.0,0.0,12.0,78.13,0.1585,44.04,1.0,,,,,,,,0.5781,0.4456,0,0.61495,1
conversion,conversion_00460,P3,suburban,email,desktop,standard,18.0,1.0,4732.44,5458.57,7.0,40.0,80.44,0.1705,167.53,2.0,,,,,,,,0.3229,0.66959,0,0.47202,0
conversion,conversion_00638,P1,metro,email,tablet,value,40.0,22.0,5154.12,5779.71,3.0,24.0,,0.2257,181.97,1.0,,,,,,,,0.3147,0.72553,0,0.73616,0
conversion,conversion_00192,P3,metro,search,tablet,standard,42.0,29.0,4115.28,4728.24,2.0,9.0,27.46,0.0544,143.43,3.0,,,,,,,,0.6829,0.26101,0,0.30606,1
conversion,conversion_00479,P2,metro,search,desktop,standard,18.0,15.0,6865.35,8821.7,11.0,20.0,62.26,0.1049,30.28,0.0,,,,,,,,0.3523,0.79432,0,0.81213,1
conversion,conversion_00168,P2,island,email,ios,value,41.0,26.0,2372.93,3904.98,2.0,23.0,68.32,0.4406,43.72,0.0,,,,,,,,0.0693,0.65048,0,0.74848,1
conversion,conversion_00781,P1,regional,email,android,standard,34.0,18.0,,2284.23,14.0,56.0,203.74,0.503,87.42,3.0,,,,,,,,0.256,1.0,0,0.99524,1
conversion,conversion_00517,P3,regional,social,ios,premium,24.0,2.0,2632.43,2714.77,3.0,18.0,66.61,0.1206,18.6,0.0,,,,,,,,0.6217,0.35808,0,0.60063,0
conversion,conversion_00869,P2,island,email,android,value,56.0,8.0,4448.98,2900.54,0.0,31.0,125.95,0.2054,77.04,0.0,,,,,,,,0.3756,0.59139,0,0.63436,0
conversion,conversion_00536,P1,regional,direct,android,value,49.0,,5388.08,5098.92,11.0,12.0,68.1,0.302,172.62,0.0,,,,,,,,0.6062,0.73182,1,0.75267,1
conversion,conversion_00005,P3,island,search,ios,standard,18.0,8.0,2800.67,4433.18,2.0,4.0,36.25,0.1556,60.02,0.0,,,,,,,,0.36,0.61576,0,0.46751,0
conversion,conversion_00253,P1,suburban,affiliate,tablet,new,50.0,25.0,3907.04,4274.7,16.0,18.0,79.96,0.4492,32.12,1.0,,,,,,,,0.4627,0.644,0,0.79341,1
conversion,conversion_00097,P3,island,social,tablet,value,37.0,2.0,5220.42,2991.21,1.0,4.0,11.21,0.2928,95.21,1.0,,,,,,,,0.096,0.40841,0,0.15415,0
conversion,conversion_00375,P2,metro,search,android,value,33.0,8.0,3718.43,1840.55,13.0,42.0,36.45,0.1731,72.87,0.0,,,,,,,,0.167,0.86041,1,0.76639,1
conversion,conversion_00135,P3,suburban,affiliate,ios,premium,41.0,25.0,6401.15,10753.96,9.0,48.0,121.66,0.3917,102.36,3.0,,,,,,,,0.5,0.934,0,0.74856,1
conversion,conversion_00369,P2,metro,search,ios,value,46.0,3.0,2626.03,3412.2,0.0,33.0,82.99,0.2762,38.52,1.0,,,,,,,,0.4165,0.46776,0,0.77315,0
conversion,conversion_00413,P3,metro,email,desktop,premium,52.0,3.0,1736.96,1555.0,7.0,39.0,119.83,0.3538,28.76,0.0,,,,,,,,0.1969,0.99469,0,1.0,1
conversion,conversion_00858,P2,suburban,direct,android,standard,18.0,3.0,4233.14,4787.6,12.0,19.0,95.78,0.1297,123.7,0.0,,,,,,,,0.2931,0.62259,0,0.89268,0
conversion,conversion_00624,P3,island,affiliate,ios,premium,49.0,6.0,4700.89,2299.32,0.0,16.0,84.78,0.1783,36.8,2.0,,,,,,,,0.3868,0.29448,0,0.19045,1
conversion,conversion_00743,P1,suburban,direct,ios,standard,41.0,25.0,1300.58,1155.12,0.0,15.0,,0.2505,64.44,0.0,,,,,,,,0.2213,0.56051,0,0.47344,0
conversion,conversion_00448,P2,metro,email,android,standard,24.0,38.0,5570.95,8172.54,1.0,3.0,65.05,0.3212,43.93,3.0,,,,,,,,0.5734,0.57432,0,0.47093,0
conversion,conversion_00715,P2,suburban,affiliate,desktop,premium,26.0,17.0,6670.31,4400.46,2.0,31.0,71.92,0.0079,31.16,0.0,,,,,,,,0.3426,0.67998,0,0.83078,1
conversion,conversion_00280,P1,metro,search,ios,standard,32.0,1.0,4431.12,2346.87,5.0,11.0,135.07,0.0919,59.17,0.0,,,,,,,,0.2771,0.7306,0,0.96279,1
conversion,conversion_00294,P3,regional,direct,tablet,premium,28.0,14.0,2612.39,3173.09,2.0,47.0,215.34,0.1269,84.35,0.0,,,,,,,,0.1752,0.66674,0,0.68061,1
conversion,conversion_00837,P2,suburban,direct,tablet,value,48.0,9.0,5789.17,3881.97,0.0,18.0,,0.3629,164.37,1.0,,,,,,,,0.07,0.57735,0,0.71386,0
conversion,conversion_00285,P1,island,affiliate,android,premium,22.0,11.0,1925.92,2858.32,13.0,36.0,63.93,0.0944,70.13,1.0,,,,,,,,0.1116,0.81894,0,0.52915,1
conversion,conversion_00774,P1,island,social,android,new,41.0,35.0,4215.56,1826.37,16.0,27.0,80.79,0.1671,109.61,1.0,,,,,,,,0.3518,0.60264,1,0.88655,0
conversion,conversion_00377,P2,regional,affiliate,desktop,value,25.0,9.0,1930.35,1141.12,16.0,16.0,86.81,0.0834,113.46,0.0,,,,,,,,0.4643,0.45727,0,0.48647,0
conversion,conversion_00735,P2,regional,affiliate,tablet,new,68.0,4.0,5791.64,,15.0,60.0,59.42,0.4112,74.65,0.0,,,,,,,,0.1997,0.99039,0,0.68528,1
conversion,conversion_00745,P1,suburban,direct,desktop,premium,32.0,17.0,,3967.5,4.0,36.0,141.19,0.2887,22.22,2.0,,,,,,,,0.2774,0.71451,0,0.65115,0
conversion,conversion_00297,P1,metro,affiliate,desktop,standard,39.0,5.0,5412.34,6898.89,3.0,29.0,168.33,0.2364,160.01,1.0,,,,,,,,0.0418,0.60843,0,0.66252,1
conversion,conversion_00842,P1,metro,direct,tablet,standard,46.0,27.0,3785.6,2033.61,15.0,50.0,25.94,0.3464,38.42,0.0,,,,,,,,0.2682,0.90564,0,0.49749,1
conversion,conversion_00073,P2,metro,search,desktop,premium,35.0,16.0,1814.22,730.21,16.0,35.0,49.95,0.3945,59.19,0.0,,,,,,,,0.2857,0.9658,0,0.6315,1
conversion,conversion_00051,P3,metro,social,desktop,value,37.0,0.0,3816.32,3193.14,1.0,6.0,65.25,0.2228,24.05,3.0,,,,,,,,0.4584,0.51407,0,0.22848,0
conversion,conversion_00659,P2,suburban,social,desktop,premium,22.0,39.0,,6000.34,13.0,21.0,75.67,0.212,36.44,1.0,,,,,,,,0.4759,0.85851,0,0.58217,1
conversion,conversion_00218,P1,regional,email,tablet,premium,31.0,7.0,,,10.0,42.0,38.51,0.4501,34.01,0.0,,,,,,,,0.5059,0.54664,0,0.68663,1
conversion,conversion_00497,P3,suburban,affiliate,android,premium,50.0,15.0,4790.98,7543.31,13.0,15.0,138.96,0.1825,24.09,3.0,,,,,,,,0.2818,0.67465,1,0.67159,1
conversion,conversion_00619,P1,suburban,search,tablet,new,18.0,84.0,2236.99,3594.75,14.0,55.0,69.39,0.0431,41.19,0.0,,,,,,,,0.3322,0.69614,0,0.67057,1
conversion,conversion_00485,P3,island,affiliate,ios,standard,33.0,16.0,5790.99,4225.27,6.0,38.0,174.59,0.5541,71.54,0.0,,,,,,,,0.4252,0.82239,0,0.80692,1
conversion,conversion_00469,P2,metro,direct,android,value,42.0,20.0,4830.57,3814.92,9.0,20.0,,0.2658,118.4,0.0,,,,,,,,0.5286,0.88985,0,0.92824,1
conversion,conversion_00699,P3,suburban,direct,tablet,new,29.0,31.0,4902.44,7152.18,7.0,37.0,405.57,0.0395,60.94,3.0,,,,,,,,0.0863,0.80878,0,0.80989,1
conversion,conversion_00300,P1,metro,direct,desktop,standard,28.0,13.0,5075.5,,7.0,35.0,101.64,0.0465,73.25,0.0,,,,,,,,0.3297,0.86762,0,0.7805,1
conversion,conversion_00208,P1,suburban,affiliate,tablet,premium,29.0,3.0,,5319.04,11.0,56.0,55.14,0.0394,78.88,2.0,,,,,,,,0.2155,0.38106,0,0.7373,0
conversion,conversion_00590,P3,island,social,tablet,new,23.0,12.0,5968.8,4776.45,11.0,57.0,199.71,0.4209,35.85,0.0,,,,,,,,0.5525,0.67712,0,0.6098,1
conversion,conversion_00507,P3,regional,direct,android,value,27.0,3.0,3012.59,1989.33,10.0,11.0,48.99,0.1892,54.25,1.0,,,,,,,,0.2477,0.67801,0,0.5093,0
conversion,conversion_00028,P2,regional,direct,ios,new,,34.0,3191.74,2362.17,7.0,30.0,77.54,0.097,111.54,3.0,,,,,,,,0.255,0.41836,0,0.58847,1
conversion,conversion_00214,P2,island,search,ios,premium,49.0,8.0,5584.91,6357.28,2.0,38.0,126.05,0.1641,40.01,0.0,,,,,,,,0.2037,0.47536,0,0.76479,1
conversion,conversion_00493,P2,regional,email,android,value,20.0,3.0,5686.72,3753.17,14.0,20.0,73.56,0.3078,16.18,3.0,,,,,,,,0.4331,0.57667,0,0.345,1
conversion,conversion_00848,P3,suburban,email,ios,new,44.0,7.0,2805.0,,1.0,19.0,16.5,0.1928,52.21,0.0,,,,,,,,0.155,0.3502,0,0.54155,0
conversion,conversion_00173,P1,island,email,desktop,standard,30.0,2.0,5557.74,5285.71,15.0,22.0,296.76,0.1784,159.53,2.0,,,,,,,,0.1025,0.74794,0,0.82736,1
conversion,conversion_00548,P1,suburban,affiliate,tablet,premium,46.0,0.0,5858.83,9846.68,13.0,36.0,382.88,0.0505,206.91,1.0,,,,,,,,0.2856,0.96326,0,0.58222,1
conversion,conversion_00263,P1,island,social,desktop,premium,46.0,18.0,4585.5,5735.17,5.0,10.0,15.41,0.156,374.83,1.0,,,,,,,,0.5583,0.5962,0,0.36356,1
conversion,conversion_00724,P1,metro,direct,android,standard,49.0,11.0,4473.59,2564.14,4.0,29.0,,0.2328,42.86,0.0,,,,,,,,0.5504,0.5578,1,0.48384,0
conversion,conversion_00216,P2,suburban,direct,ios,premium,42.0,35.0,1864.91,2822.05,3.0,35.0,108.35,0.1862,73.91,2.0,,,,,,,,0.6043,0.46775,0,0.72655,1
conversion,conversion_00389,P2,metro,search,android,standard,35.0,9.0,3929.02,2836.16,1.0,10.0,111.21,0.0239,82.0,0.0,,,,,,,,0.1749,0.62192,0,0.40192,0
conversion,conversion_00817,P3,island,search,tablet,premium,47.0,8.0,2350.64,1447.04,6.0,50.0,249.88,0.0302,61.18,1.0,,,,,,,,0.1795,0.75052,0,0.80863,1
conversion,conversion_00779,P3,regional,search,tablet,premium,37.0,22.0,5727.85,8028.99,5.0,20.0,98.43,0.2388,51.97,0.0,,,,,,,,0.1224,0.84888,0,0.80048,1
conversion,conversion_00501,P1,suburban,email,ios,value,26.0,3.0,4701.49,6895.11,14.0,34.0,245.34,0.3599,54.01,1.0,,,,,,,,0.2318,0.76426,0,0.63862,1
conversion,conversion_00892,P3,regional,social,android,premium,26.0,53.0,4703.85,6326.97,8.0,46.0,104.39,0.3725,53.49,1.0,,,,,,,,0.3693,0.52659,1,0.6108,1
conversion,conversion_00608,P1,regional,direct,android,new,28.0,13.0,5277.39,,15.0,53.0,109.45,0.2395,88.19,1.0,,,,,,,,0.2519,0.84258,1,0.81642,1
conversion,conversion_00396,P1,suburban,affiliate,ios,new,43.0,3.0,4281.82,5984.49,14.0,44.0,86.73,0.1241,80.12,3.0,,,,,,,,0.3345,0.55271,0,0.29446,1
conversion,conversion_00447,P3,regional,search,tablet,new,44.0,31.0,5308.18,3553.95,15.0,17.0,35.93,0.122,57.02,0.0,,,,,,,,0.101,0.77576,0,0.6182,1
conversion,conversion_00695,P3,island,email,ios,premium,34.0,,1200.0,,10.0,32.0,129.08,0.2664,56.49,0.0,,,,,,,,0.542,0.80219,0,0.99798,0
conversion,conversion_00688,P1,metro,social,ios,premium,37.0,84.0,2174.09,2486.67,13.0,50.0,24.0,0.5479,67.46,0.0,,,,,,,,0.166,0.80632,0,1.0,1
conversion,conversion_00584,P2,metro,direct,tablet,value,31.0,0.0,1200.0,1009.38,7.0,38.0,88.58,0.0768,17.41,0.0,,,,,,,,0.2188,0.72123,0,0.61432,0
conversion,conversion_00652,P1,regional,affiliate,tablet,premium,18.0,5.0,4670.54,6341.53,6.0,21.0,70.29,0.134,26.7,1.0,,,,,,,,0.2034,0.57925,0,0.41928,1
conversion,conversion_00181,P3,suburban,email,android,premium,38.0,19.0,4611.73,7164.67,9.0,46.0,216.46,0.1158,35.52,1.0,,,,,,,,0.1013,1.0,0,0.61975,1
conversion,conversion_00488,P2,island,affiliate,tablet,premium,25.0,8.0,,4949.89,6.0,35.0,74.61,0.2725,165.23,1.0,,,,,,,,0.1089,0.63023,0,0.48479,0
conversion,conversion_00640,P2,island,direct,tablet,standard,47.0,4.0,3686.65,,15.0,20.0,111.02,0.2026,80.02,1.0,,,,,,,,0.2641,0.94159,0,0.82195,1
conversion,conversion_00714,P3,metro,search,android,standard,38.0,47.0,5076.2,8061.86,3.0,23.0,18.67,0.2322,117.76,2.0,,,,,,,,0.4468,0.52045,0,0.46206,0
conversion,conversion_00803,P1,island,email,android,standard,46.0,17.0,4756.08,,14.0,30.0,82.36,0.1309,89.64,3.0,,,,,,,,0.4224,0.43107,0,0.47823,1
conversion,conversion_00062,P1,regional,search,android,premium,49.0,9.0,2821.88,2726.49,1.0,12.0,205.37,0.5733,57.04,2.0,,,,,,,,0.2563,0.65204,1,0.5567,0
conversion,conversion_00038,P2,metro,email,desktop,new,36.0,13.0,5470.71,5869.67,8.0,19.0,36.9,0.4767,33.34,0.0,,,,,,,,0.1635,0.83379,0,0.7386,1
conversion,conversion_00112,P2,metro,affiliate,ios,value,33.0,23.0,5025.16,3950.81,5.0,14.0,260.86,0.4738,166.39,2.0,,,,,,,,0.316,0.89109,0,0.80891,0
conversion,conversion_00855,P1,metro,social,tablet,new,18.0,10.0,5725.07,,11.0,49.0,84.16,0.3171,44.18,1.0,,,,,,,,0.3375,0.66319,0,0.60065,1
conversion,conversion_00116,P1,metro,social,tablet,new,47.0,4.0,1813.22,1939.46,11.0,49.0,91.92,0.1093,40.53,0.0,,,,,,,,0.3822,0.5454,0,0.66354,1
conversion,conversion_00541,P1,regional,social,tablet,premium,,4.0,3788.47,3000.1,1.0,37.0,38.5,0.1486,73.05,0.0,,,,,,,,0.1861,0.50183,0,0.33527,0
conversion,conversion_00675,P2,regional,search,android,new,34.0,6.0,5086.52,4241.71,12.0,14.0,49.36,0.1688,21.46,0.0,,,,,,,,0.3531,0.81272,1,0.34933,0
conversion,conversion_00436,P3,regional,email,desktop,new,37.0,2.0,2078.11,3343.62,12.0,32.0,52.7,0.269,112.52,0.0,,,,,,,,0.4372,0.64927,0,0.87672,1
conversion,conversion_00204,P2,regional,social,ios,new,32.0,24.0,4853.88,,8.0,29.0,310.15,0.0581,69.83,1.0,,,,,,,,0.0218,0.78948,0,0.92242,0
conversion,conversion_00282,P1,metro,affiliate,ios,premium,50.0,1.0,5244.91,8341.78,15.0,43.0,108.74,0.08,34.19,0.0,,,,,,,,0.3488,0.90569,0,0.77572,1
conversion,conversion_00525,P2,metro,social,desktop,standard,18.0,21.0,3050.23,4629.79,9.0,14.0,37.87,0.4621,159.25,0.0,,,,,,,,0.1661,0.73145,0,0.89515,1
conversion,conversion_00415,P2,suburban,email,android,new,40.0,12.0,5156.08,5285.74,13.0,46.0,103.11,0.3495,46.38,0.0,,,,,,,,0.1516,0.84719,0,0.71574,1
conversion,conversion_00055,P2,suburban,search,tablet,premium,24.0,5.0,3749.38,4643.02,10.0,19.0,176.78,0.4873,104.83,0.0,,,,,,,,0.6567,0.83133,0,0.73097,1
conversion,conversion_00633,P1,metro,social,android,standard,,15.0,4480.22,3592.58,12.0,44.0,62.17,0.061,70.59,2.0,,,,,,,,0.2364,0.57021,1,0.42206,1
conversion,conversion_00777,P2,suburban,search,tablet,new,36.0,36.0,2104.14,2972.99,10.0,32.0,60.55,0.5025,22.8,0.0,,,,,,,,0.5644,0.88198,0,0.76734,1
conversion,conversion_00288,P1,island,affiliate,tablet,premium,19.0,3.0,2891.36,,2.0,25.0,103.61,0.1446,89.02,0.0,,,,,,,,0.6573,0.33111,0,0.41261,0
conversion,conversion_00828,P1,suburban,direct,tablet,value,21.0,20.0,4416.88,2454.77,9.0,24.0,78.75,0.0206,22.78,0.0,,,,,,,,0.0926,0.46896,0,0.49978,1
conversion,conversion_00095,P1,suburban,social,android,standard,,1.0,4257.01,7020.68,6.0,42.0,95.41,0.0471,51.38,0.0,,,,,,,,0.672,0.38557,0,0.69742,0
conversion,conversion_00751,P1,regional,email,desktop,premium,29.0,25.0,5466.31,4876.85,15.0,57.0,31.39,0.1446,150.41,0.0,,,,,,,,0.4945,1.0,0,0.63932,0
conversion,conversion_00591,P2,metro,search,android,new,25.0,6.0,2659.23,3657.72,12.0,31.0,111.46,0.0642,63.35,0.0,,,,,,,,0.427,0.85284,0,0.85125,1
conversion,conversion_00353,P3,island,affiliate,desktop,premium,34.0,14.0,4226.48,2486.86,1.0,35.0,114.29,0.0893,51.85,3.0,,,,,,,,0.2354,0.37049,0,0.05043,1
conversion,conversion_00445,P3,island,direct,tablet,new,59.0,3.0,5024.32,5395.08,13.0,14.0,46.69,0.0727,66.29,0.0,,,,,,,,0.5033,0.46242,0,0.63106,1
conversion,conversion_00622,P1,regional,direct,desktop,premium,36.0,30.0,2359.2,3049.56,1.0,46.0,144.26,0.0029,89.1,0.0,,,,,,,,0.0961,0.71873,0,0.59661,1
conversion,conversion_00453,P3,metro,search,tablet,value,26.0,4.0,1906.02,1367.01,3.0,16.0,105.37,0.65,81.04,0.0,,,,,,,,0.616,0.91313,0,0.63174,1
conversion,conversion_00317,P1,regional,search,tablet,standard,52.0,42.0,3455.86,5162.79,11.0,48.0,94.56,0.2883,39.84,0.0,,,,,,,,0.3578,0.59864,0,1.0,0
conversion,conversion_00197,P3,metro,email,desktop,premium,29.0,35.0,2360.51,3382.38,8.0,46.0,87.2,0.098,79.76,1.0,,,,,,,,0.4591,0.89698,0,0.63742,0
conversion,conversion_00710,P1,regional,email,desktop,value,38.0,,,3407.66,2.0,42.0,39.89,0.3551,41.72,2.0,,,,,,,,0.4082,0.4794,0,0.2232,1
conversion,conversion_00182,P2,suburban,direct,android,value,29.0,32.0,5149.69,2193.81,1.0,16.0,119.58,0.4388,26.57,2.0,,,,,,,,0.1822,0.62381,0,0.53253,1
conversion,conversion_00016,P2,suburban,search,tablet,new,33.0,8.0,3286.81,5390.0,9.0,22.0,239.76,0.3241,54.12,1.0,,,,,,,,0.0857,0.77821,0,0.71363,0
conversion,conversion_00593,P2,metro,search,desktop,standard,46.0,22.0,5199.01,,15.0,51.0,147.62,0.0742,28.23,1.0,,,,,,,,0.4205,0.69695,0,0.70609,1
conversion,conversion_00111,P3,metro,social,tablet,value,18.0,,5026.92,7284.63,2.0,14.0,90.42,0.2263,78.69,3.0,,,,,,,,0.4226,0.25146,0,0.46484,1
conversion,conversion_00007,P1,metro,email,desktop,value,19.0,,3516.13,3515.71,15.0,35.0,67.78,0.4776,58.89,2.0,,,,,,,,0.0915,0.88024,0,0.75048,0
conversion,conversion_00376,P1,metro,direct,tablet,premium,63.0,5.0,3217.95,4279.0,1.0,12.0,,0.1702,108.37,2.0,,,,,,,,0.3245,0.55731,0,0.57761,1
conversion,conversion_00405,P1,island,direct,tablet,new,32.0,3.0,4265.35,4681.13,10.0,17.0,76.04,0.0899,44.68,1.0,,,,,,,,0.3077,0.73353,0,0.70204,1
conversion,conversion_00064,P3,regional,social,ios,new,56.0,0.0,1376.58,1934.28,11.0,23.0,52.93,0.1621,82.21,3.0,,,,,,,,0.3531,0.40882,0,0.21169,0
conversion,conversion_00882,P3,metro,direct,tablet,new,27.0,2.0,2988.06,1519.3,14.0,49.0,241.45,0.0384,45.9,2.0,,,,,,,,0.0424,0.87568,0,0.92954,1
conversion,conversion_00518,P1,island,search,tablet,standard,72.0,21.0,2606.96,1633.66,7.0,39.0,143.47,0.1509,46.35,3.0,,,,,,,,0.3631,0.54407,0,0.64274,0
conversion,conversion_00403,P1,metro,email,desktop,premium,40.0,35.0,3808.07,3996.69,6.0,11.0,61.63,0.0863,296.18,1.0,,,,,,,,0.3749,0.70505,0,0.54591,1
conversion,conversion_00148,P2,regional,email,ios,premium,48.0,6.0,3411.19,5196.44,15.0,17.0,76.07,0.4337,18.32,1.0,,,,,,,,0.2229,0.98697,0,1.0,1
conversion,conversion_00031,P2,island,direct,android,standard,42.0,12.0,5932.05,6523.72,2.0,35.0,79.03,0.1684,17.26,2.0,,,,,,,,0.1954,0.46867,1,0.82317,1
conversion,conversion_00193,P3,island,social,android,new,34.0,,2644.45,1601.89,12.0,19.0,174.09,0.1084,81.0,0.0,,,,,,,,0.3569,0.77515,0,0.4941,1
conversion,conversion_00845,P3,island,email,android,standard,53.0,27.0,3195.0,,9.0,42.0,444.09,0.443,40.68,3.0,,,,,,,,0.4777,0.65199,1,0.76425,1
conversion,conversion_00240,P2,regional,direct,desktop,standard,36.0,55.0,4006.32,6617.8,2.0,23.0,95.91,0.2516,24.85,1.0,,,,,,,,0.2728,0.76604,0,0.46153,1
conversion,conversion_00800,P3,metro,email,desktop,standard,39.0,17.0,5541.71,5997.76,6.0,9.0,47.66,0.1526,48.09,0.0,,,,,,,,0.3477,0.70709,0,0.66208,0
